ACCTAGE,DDA,DDABAL,DEP,DEPAMT,CASHBK,CHECKS,DIRDEP,NSF,NSFAMT,PHONE,TELLER,SAV,SAVBAL,ATM,ATMAMT,POS,POSAMT,CD,CDBAL,IRA,IRABAL,LOC,LOCBAL,INV,INVBAL,ILS,ILSBAL,MM,MMBAL,MMCRED,MTG,MTGBAL,CC,CCBAL,CCPURC,SDB,INCOME,HMOWN,LORES,HMVAL,AGE,CRSCORE,MOVED,INAREA,INS,BRANCH,RES
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,7.5,97,32,659,0,1,0,B3,U
3.1,1,2520.66,3,2168.82,0,3,0,0,0,0,1,0,0,1,2830.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,6.5,117,61,732,0,1,0,B5,S
2.9,1,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,303.58,0,0,30,1,9.5,90,55,712,0,0,0,B5,U
32.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,376.1,0,0,,,,,,,0,1,0,B2,S
4.1,1,1115.19,3,2762.92,0,6,1,0,0,0,0,0,0,1,7533.21,0,0,0,0,0,0,0,0,0,0,0,0,1,15822.32,1,0,0,1,198.04,0,0,,,,,,675,0,1,1,B2,S
2.1,1,5308.67,1,2922.57,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,685,1,1,1,B2,S
17.3,1,951.73,1,13.31,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,5.5,94,40,607,0,1,1,B3,U
6.1,0,0,0,0,0,0,0,0,0,0,0,1,38178.91,1,166.47,0,0,0,0,0,0,0,0,1,779464.96,0,0,0,0,0,0,0,0,0,0,0,10,1,9.5,83,48,682,0,1,1,B4,U
23.5,1,538.15,3,1691.81,0,7,0,0,0,0,6,1,904.82,1,6313.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8408.17,0,0,31,1,7.5,95,64,745,0,1,1,B5,S
1.8,1,1361.17,2,1850.92,0,4,0,0,0,0,2,1,29.87,1,254.68,0,0,0,0,0,0,1,2836.47,0,0,1,10419.59,0,0,0,1,78298.91,1,96371.47,1,1,,1,,,,671,0,1,1,B7,R
7.5,1,2644.22,1,715.34,0,1,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,16,0,6.5,93,65,653,0,1,0,B15,R
0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,228.38,0,0,33,0,4.5,105,38,605,0,0,1,B4,R
2.6,1,293.12,3,1104.18,0,5,0,0,0,0,0,1,4191.96,1,1348.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5.5,97,33,609,0,1,1,B5,R
2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1300,0,0,0,0,0,0,0,0,1,14991.75,1,0,0,0,0,0,0,14,0,7.5,105,55,655,0,0,0,B4,U
3.6,1,158.9,4,1408.73,0,5,0,0,0,1,1,0,0,1,2113.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,8.5,92,65,683,0,1,0,B2,S
3.2,1,102.28,1,137.63,0,0,0,1,53.46,0,1,0,0,1,153.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,322.41,0,1,5,0,8,98,28,620,0,1,0,B5,U
3.2,1,4.54,1,16.97,0,0,0,1,8.55,0,0,1,0.04,1,5.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,8,92,46,703,0,1,0,B8,U
11.1,1,11428.97,2,4073.8,0,7,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23006.22,0,0,0,0,0,0,1,,,,,,642,0,1,1,B2,U
4.3,1,97.2,2,1433.7,0,3,0,1,143.24,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,183236.71,1,163614.9,2,0,30,1,4,125,57,713,0,1,0,B5,S
0.3,1,1012.32,1,1241.29,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,4,114,69,699,0,1,0,B1,U
4.6,1,930.19,3,3425.31,0,14,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,4717.17,0,0,0,0,1,15506.23,0,0,0,1,5215.82,0,0,,,,,,681,0,1,1,B2,S
3.5,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,38,1,13.5,93,54,709,0,1,0,B15,S
4.1,1,3181.57,3,5696.12,0,28,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5657.78,0,0,7,1,12.5,89,78,750,0,1,0,B4,U
11.7,1,1267.74,5,3263.98,0,10,1,0,0,0,1,1,19.96,1,483.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2916.56,0,1,19,1,6.5,102,57,669,0,1,0,B4,U
2.3,1,586.69,2,845.15,0,2,1,1,2.53,0,1,0,0,1,770.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,8,131,65,710,0,1,0,B17,U
1.7,1,187.87,4,1450.03,0,4,0,1,2.83,2,0,1,1254.29,1,2589.64,1,40.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,14,0,6.5,110,49,692,0,1,0,B5,U
3.9,1,2619.95,5,10501.09,0,8,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,6.5,102,67,702,0,1,0,B5,U
2.7,1,2016.87,0,0,0,0,0,0,0,0,0,1,4252.83,0,0,0,0,1,28000,0,0,1,1775.36,0,0,1,12805.15,0,0,0,0,0,1,64326.86,0,0,40,1,14.5,94,32,612,0,1,1,B9,U
5.3,0,0,0,0,0,0,0,0,0,0,0,1,1473.58,1,118.31,1,76.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2981.46,0,0,21,0,3,91,66,687,0,1,0,B10,U
6.2,1,308.71,3,2089.28,0,6,0,0,0,0,0,1,621.93,1,9691.09,0,0,1,25000,1,0,0,0,1,1314.69,1,12194.89,0,0,0,0,0,1,9353.94,1,0,40,1,8,103,41,655,0,1,1,B1,U
3.6,1,4235.93,4,3550.46,0,17,1,0,0,0,5,0,0,1,296.06,0,0,0,0,0,0,0,0,0,0,1,10340.37,0,0,0,0,0,1,42359.65,0,0,45,0,7,108,52,660,0,1,0,B5,S
2.2,1,4339.86,3,6472.81,0,8,0,0,0,0,1,1,3211.92,1,7475.25,0,0,0,0,0,0,0,0,0,0,1,10201.18,0,0,0,0,0,1,8405.94,0,1,25,0,3,109,50,637,0,1,1,B4,S
1.8,1,962.2,2,942.52,0,0,0,0,0,0,4,0,0,1,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6.5,101,51,711,1,1,1,B16,R
21.3,1,24.59,1,112.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5702.55,0,0,7,0,3.5,106,41,628,0,1,0,B1,R
5.3,1,872.53,2,1311.93,0,1,0,0,0,0,0,1,2610.55,1,975.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,96,0,3,135,20,584,1,1,0,B2,S
2.3,1,1687.48,4,3144,0,18,0,0,0,4,0,1,39244.34,1,6408.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,625,0,1,1,B2,U
0.3,0,0,0,0,0,0,0,0,0,,0,1,591.33,1,330.97,,,0,0,0,0,0,0,,,1,10056.11,0,0,0,0,0,,,,0,45,1,8,100,37,645,0,1,0,B14,U
45.1,1,876.35,1,6.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15628.54,1,0,0,0,0,0,0,16,0,4.5,92,,,0,1,0,B5,S
2.6,1,236.9,3,843.02,0,0,0,0,0,0,0,1,376.21,1,963.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,669,0,1,0,B8,R
3.2,1,1546.18,4,3518.3,0,11,0,0,0,0,0,1,60390.78,1,28441.73,1,71.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,704,0,1,1,B3,S
24,1,1352.68,3,2427.46,0,9,0,0,0,2,9,1,677.96,0,0,0,0,0,0,0,0,0,0,0,0,1,10113.08,0,0,0,0,0,1,38414.33,0,0,35,0,3.5,103,52,622,0,1,0,B17,S
,1,413.33,2,955.57,0,4,0,0,0,0,1,1,1320.66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1706.33,1,0,18,0,4,93,44,667,0,1,0,B8,U
4.2,1,5325.09,1,1766.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,249696.58,1,230102.58,0,0,15,1,10.5,113,34,729,0,1,0,B1,S
2.7,1,1858,1,2025.07,0,1,0,0,0,0,1,1,32609.65,1,3104.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,4.5,115,,,0,1,1,B4,U
8.6,1,1051.03,2,2528.25,0,8,0,0,0,0,0,0,0,1,2792.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,661,0,1,0,B2,U
0.8,1,663.87,3,1025.94,0,6,1,0,0,0,0,1,165.42,1,829.92,1,56.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,2.5,119,58,651,0,1,0,B1,U
2,1,1500.79,2,1917.72,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,7,99,53,623,0,1,0,B4,S
1.7,1,160.29,3,829.74,0,0,0,1,9.27,0,6,0,0,1,0,17,570.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,713,0,1,0,B3,S
6,0,0,0,0,0,0,0,0,0,0,0,1,18406.35,1,1451.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,43,0,5.5,109,32,689,0,1,1,B7,S
3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3901.16,1,0,20,1,10.5,94,43,728,0,1,0,B4,R
12.1,1,141.63,5,2205.12,0,1,1,1,8.08,1,0,0,0,1,512.1,15,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000.28,0,0,63,0,3.5,114,47,666,0,1,0,B3,U
0.3,1,14900.76,4,7171.73,0,8,1,0,0,0,3,0,0,1,2068.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1688.93,0,0,5,0,6,118,47,623,0,1,1,B9,S
1.7,1,793.7,3,1952.16,0,4,0,0,0,1,0,0,0,1,2891.6,5,346.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,4.5,138,52,672,0,1,0,B2,R
16.2,1,1175.35,3,3174.11,0,4,0,0,0,0,1,0,0,1,2272.08,1,89.55,0,0,0,0,1,15567.88,0,0,0,0,0,0,0,0,0,1,20805.5,0,0,5,1,13,86,65,746,0,1,0,B3,R
3.8,1,1423.38,1,1154.37,0,4,0,0,0,0,8,1,6352.69,0,0,0,0,1,19900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50.12,0,0,71,1,8.5,113,46,637,0,1,1,B13,S
3.9,1,1161.14,3,3425.15,0,12,1,0,0,4,3,1,2713.81,1,1117.02,0,0,0,0,0,0,0,0,0,0,0,0,1,15386.81,0,0,0,0,0,0,0,38,1,10.5,100,46,656,0,1,1,B4,U
5.6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,1,15037.67,0,0,0,,,,1,21,1,12.5,88,58,678,0,1,0,B15,S
4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,107.02,0,0,,,,,,690,0,1,1,B2,U
4.8,1,2258.16,3,3284.58,0,11,1,0,0,0,3,1,927.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47,1,11,100,54,645,0,1,0,B1,S
3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,1,6,98,30,583,0,1,0,B6,S
1.6,1,513.6,3,1027.95,0,2,1,0,0,0,0,1,0,1,903.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,204.99,0,0,47,0,5,118,35,651,0,1,0,B8,U
6.3,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,19,0,4.5,99,39,692,0,1,0,B15,U
4.2,1,209.71,8,6239.31,0,25,0,0,0,1,4,0,0,1,4126.93,1,56.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3878.8,0,0,,,,,,641,0,1,0,B2,U
3.2,1,13061.91,2,204.26,0,0,0,0,0,,1,1,8105.4,1,22.35,,,0,0,0,0,1,54471.94,,,1,11151.19,0,0,0,0,0,,,,0,65,1,6,143,56,661,0,1,0,B14,U
2.4,0,0,0,0,0,0,0,0,0,0,0,1,22832.55,1,3120.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,6,100,32,672,0,1,0,B1,S
4.3,1,2007.28,2,3410.42,0,3,0,0,0,0,0,0,0,1,3765.78,2,120.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,708,0,1,0,B16,R
4.3,1,2322.68,2,7365.54,0,4,0,0,0,0,0,1,7754.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,7,109,17,572,0,1,0,B3,U
,1,2220.48,3,790.18,0,2,0,0,0,0,0,1,529.89,1,135.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,739,0,1,1,B2,S
4.9,1,119.46,2,244.83,0,3,0,0,0,0,0,1,540.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,632,0,1,0,B12,U
4.5,1,1456.26,3,2578.36,0,7,1,0,0,0,4,0,0,1,766.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24705.9,1,28892.41,2,0,40,1,8.5,115,19,683,0,1,0,B16,R
4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,1,11.5,126,51,692,0,1,0,B2,U
4.4,1,2730.62,2,1204.22,0,10,1,0,0,0,1,1,8486.57,0,0,4,188.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2251.79,0,0,,,,,,736,0,1,0,B2,S
0.5,1,714.97,1,2523.98,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6449.66,0,0,46,0,5.5,107,74,697,0,1,0,B6,R
5.8,1,272.63,6,1777.25,0,5,0,0,0,0,0,1,531.15,1,2113.22,6,130.62,1,7400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,602,0,1,0,B5,S
4.4,1,520.2,1,790.03,0,10,0,0,0,0,2,0,0,1,243.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,6,110,36,585,0,1,0,B1,U
1.8,1,4548.02,2,4296.26,0,8,1,0,0,0,0,1,1070.37,1,2855.21,7,385.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,394.68,1,1,95,1,9.5,150,81,733,0,1,0,B4,U
7.1,1,11408.83,3,2042.45,0,3,0,0,0,0,1,0,0,1,2921.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,170.99,1,0,14,1,8.5,116,69,704,0,1,1,B5,S
17.1,1,1007.47,4,1661,0,17,1,0,0,0,0,1,12523.3,1,1142.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,37,1,9,115,27,642,0,1,1,B2,U
24.4,1,3857.47,2,2114.51,0,8,0,0,0,0,1,0,0,1,2160.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,273.1,0,0,13,0,8,100,44,619,0,1,0,B3,R
7.4,1,918.99,2,5672.92,0,10,1,0,0,0,0,1,6442.91,1,1759.31,0,0,1,8300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,11.5,88,45,686,0,1,1,B3,S
3.6,0,0,0,0,0,0,0,0,0,0,0,1,41993.83,1,2781.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328174.71,1,306969.78,0,0,60,1,12.5,106,32,655,0,1,1,B16,R
9.5,1,845.26,3,2092.17,0,4,0,0,0,0,1,0,0,1,2134.36,3,188.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.58,1,0,,,,,,688,0,1,0,B2,R
2.4,1,4323.56,2,2841.05,0,5,1,0,0,0,3,0,0,1,741.03,4,93.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1942.49,0,0,92,1,10,122,44,686,0,1,1,B3,U
0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53,1,6,103,48,626,0,1,1,B8,U
3.8,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,1,15200.79,0,0,0,,,,0,21,0,4,100,65,671,0,1,0,B19,U
3.2,1,1406.19,2,1280.55,0,0,0,0,0,,0,0,0,1,900.58,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,10,0,3.5,102,36,694,0,1,0,B18,S
1,1,7040.29,2,15507.07,0,1,0,0,0,0,1,1,34690.97,0,0,0,0,0,0,1,17264.96,0,0,0,0,0,0,0,0,0,0,0,1,1264.48,0,0,,,,,,717,0,1,1,B4,R
0.9,1,27893.25,2,7656.95,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,4,160,63,633,0,1,0,B3,R
,1,640.46,1,423.76,0,3,1,0,0,0,0,1,1094.91,1,231.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,633.38,1,1,,,,,,676,0,1,0,B3,S
3.9,1,35772.05,2,4585.7,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40180.94,2,1,271900.65,1,240741.01,0,1,10,1,5.5,182,82,755,0,1,0,B16,R
2.3,0,0,0,0,0,0,0,0,0,0,0,1,35.18,1,1733.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,6.5,121,59,606,1,1,0,B4,S
5.8,0,0,0,0,0,0,0,0,0,0,0,1,2451.98,1,7756.83,0,0,1,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,69,1,10.5,102,61,665,0,1,1,B4,S
13.1,1,1513.61,1,541.07,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15714.11,1,0,0,0,0,0,0,,,,,,705,0,1,0,B16,R
4.8,1,520.9,2,3456.98,0,11,0,1,15.77,0,0,0,0,1,3969.37,0,0,1,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,10.5,85,51,630,0,1,0,B4,S
23.7,1,691.77,4,2889.07,0,9,1,0,0,0,2,1,230.36,1,3318.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6483.37,0,0,50,0,5.5,113,47,640,0,1,0,B9,U
3.4,1,33.87,2,185.72,0,0,0,0,0,0,0,0,0,1,82.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,1,9,150,50,674,0,1,0,B9,S
9,1,143.59,1,668.69,0,0,0,0,0,1,0,0,0,1,768.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,1,5,182,27,610,0,1,0,B13,S
2,1,635.82,10,15178.28,0,8,0,1,33.16,10,25,1,62.76,1,57.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4620.73,1,0,48,0,2.5,102,38,669,0,1,0,B5,R
4.8,1,4.56,2,135.65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,97,39,682,0,1,0,B2,S
,1,1023.8,5,1710.76,0,4,1,0,0,1,5,1,7.47,1,874.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,12.5,96,68,640,0,1,0,B4,S
2.3,1,530.12,3,1266.46,0,6,1,1,9.42,0,0,0,0,1,294.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,3,125,55,701,0,1,0,B1,U
2.7,1,2298.34,4,2617.52,0,3,0,0,0,1,0,0,0,1,3051.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,3,113,58,667,0,1,0,B3,S
0.3,1,18920.71,4,13039.92,0,4,1,0,0,0,7,1,746.43,1,334.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,3.5,119,78,693,0,1,0,B16,R
1.6,0,0,0,0,0,0,0,0,0,0,0,1,383.39,1,197.71,0,0,1,8100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65.25,0,0,24,1,9,87,30,628,0,1,1,B5,U
2.2,1,39055.18,2,1297.1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,1,11.5,168,40,645,0,1,0,B5,S
3.8,1,2140.38,2,970.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,153651.65,1,162584.13,0,0,75,1,6,117,52,681,0,1,1,B9,U
1,1,539.01,5,2169.88,0,12,1,0,0,0,1,1,513.32,1,709.46,4,119.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,1,11,110,,,0,1,0,B5,U
0.7,1,270.38,3,6379.9,0,3,0,0,0,5,11,0,0,1,147.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,3,154,31,639,0,1,0,B4,U
4.8,1,140.17,2,994.74,0,6,0,0,0,1,0,1,77.86,1,519.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,9,125,33,654,0,1,0,B8,U
7.7,1,5.1,2,44.16,0,0,0,0,0,2,3,1,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,10.5,101,67,718,0,1,0,B4,U
8.2,1,959.85,1,11.54,0,1,0,0,0,0,1,1,208.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,0,4,127,32,664,0,1,0,B16,R
7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8100,0,0,0,0,0,0,0,0,1,15108.81,2,0,0,0,0,0,0,,,,,,696,0,1,1,B2,S
4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15127.7,0,0,0,0,0,0,0,46,1,8,103,37,643,0,1,0,B4,U
,1,2618.43,3,6770.88,0,7,0,0,0,1,4,0,0,1,408.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36.63,0,0,,,,,,652,0,1,1,B2,U
,1,3170.15,2,1568.06,0,8,0,0,0,0,1,0,0,1,2046.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,707,0,1,0,B5,U
21.5,1,35.9,2,1206,0,4,1,1,3.08,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3359.21,0,0,28,0,3,117,43,591,0,1,0,B5,U
6.2,1,2663.97,3,10605.32,0,7,0,0,0,1,0,1,11183.35,1,11621.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,1,14,101,69,714,0,1,0,B11,S
,1,22076.95,1,3429.88,0,9,1,0,0,0,1,1,61730.21,1,387.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39097.89,1,37453.67,0,0,30,1,9,141,43,687,0,1,0,B8,U
7.7,1,10503.89,2,4924.4,0,5,0,0,0,1,0,0,0,1,6334.69,0,0,0,0,0,0,0,0,0,0,0,0,1,22546.25,0,0,0,0,0,0,0,4,1,8.5,94,82,689,0,1,0,B3,S
0.8,1,682.28,2,454.15,0,2,1,0,0,0,0,1,17609.62,1,205.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.8,0,0,40,0,3,123,51,701,0,1,0,B4,U
18.9,1,1123.84,2,1873.83,0,3,0,0,0,0,0,1,10410.04,1,2013.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3614.6,0,0,27,1,9.5,95,51,638,0,1,0,B16,R
1.8,1,158.3,1,8725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13866.44,0,0,0,0,0,0,0,0,0,1,15641,0,0,5,0,6,90,44,675,0,1,0,B3,U
8.5,1,2959.11,2,5258.71,0,6,0,0,0,0,6,1,220.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,86,47,638,0,1,0,B4,U
9.5,1,2166.11,2,828.29,0,7,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,705,0,1,0,B2,S
0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58200,0,0,0,0,0,0,0,0,1,15043.19,0,0,0,0,0,0,0,27,0,3,100,35,617,0,1,1,B2,R
4.3,1,745.51,1,525.79,0,2,0,0,0,0,0,0,0,1,30.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,7.5,105,23,629,0,1,0,B8,U
0.5,1,771.34,2,138.37,0,0,0,0,0,0,1,0,0,1,242.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,13.5,102,71,730,0,1,0,B4,U
3.9,1,2653.57,3,2465.19,0,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2394.36,0,0,42,0,6,114,52,651,0,1,0,B4,U
